# g4beamline profile
#Z N meanX sigmaX meanY sigmaY emitX emitY emitTrans betaX betaY betaTrans alphaX alphaY alphaTrans meanP
#mm - mm mm mm mm mm-rad mm-rad mm-rad mm mm mm - - - MeV/c
394200.0 1000 -0.013 0.436 0.005 0.613 0.002016 0.001974 0.001994 4.067e+04 8.039e+04 6.053e+04 -0.937 1.738 0.4007 4.009e+05
394300.0 1000 -0.013 0.437 0.005 0.611 0.002016 0.001974 0.001994 4.085e+04 8.005e+04 6.045e+04 -0.9417 1.733 0.3958 4.009e+05
394400.0 1000 -0.013 0.438 0.005 0.610 0.002016 0.001974 0.001994 4.104e+04 7.97e+04 6.037e+04 -0.9464 1.728 0.391 4.009e+05
394500.0 1000 -0.013 0.439 0.005 0.609 0.002016 0.001974 0.001994 4.123e+04 7.936e+04 6.029e+04 -0.9511 1.723 0.3862 4.009e+05
394600.0 1000 -0.013 0.440 0.005 0.607 0.002016 0.001974 0.001994 4.142e+04 7.901e+04 6.022e+04 -0.9557 1.718 0.3814 4.009e+05
394700.0 1000 -0.013 0.441 0.005 0.606 0.002016 0.001974 0.001994 4.161e+04 7.867e+04 6.014e+04 -0.9604 1.713 0.3765 4.009e+05
394800.0 1000 -0.013 0.442 0.005 0.605 0.002016 0.001974 0.001994 4.181e+04 7.833e+04 6.007e+04 -0.9651 1.709 0.3717 4.009e+05
394900.0 1000 -0.013 0.443 0.005 0.603 0.002016 0.001974 0.001994 4.2e+04 7.798e+04 5.999e+04 -0.9697 1.704 0.3669 4.009e+05
395000.0 1000 -0.013 0.444 0.005 0.602 0.002016 0.001974 0.001994 4.219e+04 7.764e+04 5.992e+04 -0.9744 1.699 0.3621 4.009e+05
395100.0 1000 -0.013 0.445 0.004 0.601 0.002016 0.001974 0.001994 4.239e+04 7.731e+04 5.985e+04 -0.9791 1.694 0.3572 4.009e+05
395200.0 1000 -0.013 0.446 0.004 0.599 0.002016 0.001974 0.001994 4.259e+04 7.697e+04 5.978e+04 -0.9838 1.689 0.3524 4.009e+05
395300.0 1000 -0.013 0.447 0.004 0.598 0.002016 0.001974 0.001994 4.278e+04 7.663e+04 5.971e+04 -0.9884 1.684 0.3476 4.009e+05
395400.0 1000 -0.013 0.448 0.004 0.597 0.002016 0.001974 0.001994 4.298e+04 7.629e+04 5.964e+04 -0.9931 1.679 0.3428 4.009e+05
395500.0 1000 -0.013 0.449 0.004 0.595 0.002016 0.001974 0.001994 4.318e+04 7.596e+04 5.957e+04 -0.9978 1.674 0.3379 4.009e+05
395600.0 1000 -0.013 0.450 0.004 0.594 0.002016 0.001974 0.001994 4.338e+04 7.562e+04 5.95e+04 -1.002 1.669 0.3331 4.009e+05
395700.0 1000 -0.013 0.451 0.004 0.593 0.002016 0.001974 0.001994 4.358e+04 7.529e+04 5.944e+04 -1.007 1.664 0.3283 4.009e+05
395800.0 1000 -0.013 0.452 0.004 0.591 0.002016 0.001974 0.001994 4.378e+04 7.496e+04 5.937e+04 -1.012 1.659 0.3235 4.009e+05
395900.0 1000 -0.013 0.453 0.004 0.590 0.002016 0.001974 0.001994 4.399e+04 7.463e+04 5.931e+04 -1.016 1.654 0.3186 4.009e+05
396000.0 1000 -0.013 0.454 0.004 0.589 0.002016 0.001974 0.001994 4.419e+04 7.43e+04 5.924e+04 -1.021 1.649 0.3138 4.009e+05
396100.0 1000 -0.013 0.455 0.004 0.588 0.002016 0.001974 0.001994 4.439e+04 7.397e+04 5.918e+04 -1.026 1.644 0.309 4.009e+05
396200.0 1000 -0.013 0.456 0.004 0.586 0.002016 0.001974 0.001994 4.46e+04 7.364e+04 5.912e+04 -1.03 1.639 0.3042 4.009e+05
396300.0 1000 -0.013 0.457 0.004 0.585 0.002016 0.001974 0.001994 4.481e+04 7.331e+04 5.906e+04 -1.035 1.634 0.2993 4.009e+05
396400.0 1000 -0.014 0.458 0.004 0.584 0.002016 0.001974 0.001994 4.501e+04 7.299e+04 5.9e+04 -1.04 1.629 0.2945 4.009e+05
396500.0 1000 -0.014 0.459 0.004 0.582 0.002016 0.001974 0.001994 4.522e+04 7.266e+04 5.894e+04 -1.044 1.624 0.2897 4.009e+05
396600.0 1000 -0.014 0.460 0.004 0.581 0.002016 0.001974 0.001994 4.543e+04 7.234e+04 5.888e+04 -1.049 1.619 0.2849 4.009e+05
396700.0 1000 -0.014 0.462 0.004 0.580 0.002016 0.001974 0.001994 4.564e+04 7.201e+04 5.883e+04 -1.054 1.614 0.28 4.009e+05
396800.0 1000 -0.014 0.463 0.004 0.578 0.002016 0.001974 0.001994 4.585e+04 7.169e+04 5.877e+04 -1.059 1.609 0.2752 4.009e+05
396900.0 1000 -0.014 0.464 0.004 0.577 0.002016 0.001974 0.001994 4.607e+04 7.137e+04 5.872e+04 -1.063 1.604 0.2704 4.009e+05
397000.0 1000 -0.014 0.465 0.004 0.576 0.002016 0.001974 0.001994 4.628e+04 7.105e+04 5.866e+04 -1.068 1.599 0.2656 4.009e+05
397100.0 1000 -0.014 0.466 0.004 0.575 0.002016 0.001974 0.001994 4.649e+04 7.073e+04 5.861e+04 -1.073 1.594 0.2607 4.009e+05
397200.0 1000 -0.014 0.467 0.004 0.573 0.002016 0.001974 0.001994 4.671e+04 7.041e+04 5.856e+04 -1.077 1.589 0.2559 4.009e+05
397300.0 1000 -0.014 0.468 0.004 0.572 0.002016 0.001974 0.001994 4.692e+04 7.009e+04 5.851e+04 -1.082 1.584 0.2511 4.009e+05
397400.0 1000 -0.014 0.469 0.004 0.571 0.002016 0.001974 0.001994 4.714e+04 6.978e+04 5.846e+04 -1.087 1.579 0.2463 4.009e+05
397500.0 1000 -0.014 0.470 0.004 0.569 0.002016 0.001974 0.001994 4.736e+04 6.946e+04 5.841e+04 -1.091 1.574 0.2414 4.009e+05
397600.0 1000 -0.014 0.471 0.004 0.568 0.002016 0.001974 0.001994 4.758e+04 6.915e+04 5.836e+04 -1.096 1.569 0.2366 4.009e+05
397700.0 1000 -0.014 0.472 0.004 0.567 0.002016 0.001974 0.001994 4.78e+04 6.884e+04 5.832e+04 -1.101 1.564 0.2318 4.009e+05
397800.0 1000 -0.014 0.473 0.004 0.566 0.002016 0.001974 0.001994 4.802e+04 6.852e+04 5.827e+04 -1.105 1.559 0.227 4.009e+05
397900.0 1000 -0.014 0.474 0.003 0.564 0.002016 0.001974 0.001994 4.824e+04 6.821e+04 5.823e+04 -1.11 1.554 0.2221 4.009e+05
398000.0 1000 -0.014 0.476 0.003 0.563 0.002016 0.001974 0.001994 4.846e+04 6.79e+04 5.818e+04 -1.115 1.549 0.2173 4.009e+05
398100.0 1000 -0.014 0.477 0.003 0.562 0.002016 0.001974 0.001994 4.868e+04 6.759e+04 5.814e+04 -1.119 1.544 0.2125 4.009e+05
398200.0 1000 -0.014 0.478 0.003 0.560 0.002016 0.001974 0.001994 4.891e+04 6.728e+04 5.81e+04 -1.124 1.539 0.2077 4.009e+05
398300.0 1000 -0.014 0.479 0.003 0.559 0.002016 0.001974 0.001994 4.913e+04 6.698e+04 5.806e+04 -1.129 1.534 0.2029 4.009e+05
398400.0 1000 -0.014 0.480 0.003 0.558 0.002016 0.001974 0.001994 4.936e+04 6.667e+04 5.802e+04 -1.133 1.529 0.198 4.009e+05
398500.0 1000 -0.014 0.481 0.003 0.557 0.002016 0.001974 0.001994 4.959e+04 6.636e+04 5.798e+04 -1.138 1.524 0.1932 4.009e+05
398600.0 1000 -0.014 0.482 0.003 0.555 0.002016 0.001974 0.001994 4.982e+04 6.606e+04 5.794e+04 -1.143 1.519 0.1884 4.009e+05
398700.0 1000 -0.014 0.483 0.003 0.554 0.002016 0.001974 0.001994 5.004e+04 6.576e+04 5.79e+04 -1.147 1.514 0.1836 4.009e+05
398800.0 1000 -0.014 0.484 0.003 0.553 0.002016 0.001974 0.001994 5.027e+04 6.545e+04 5.786e+04 -1.152 1.509 0.1787 4.009e+05
398900.0 1000 -0.015 0.486 0.003 0.551 0.002016 0.001974 0.001994 5.051e+04 6.515e+04 5.783e+04 -1.157 1.504 0.1739 4.009e+05
399000.0 1000 -0.015 0.487 0.003 0.550 0.002016 0.001974 0.001994 5.074e+04 6.485e+04 5.779e+04 -1.161 1.499 0.1691 4.009e+05
399100.0 1000 -0.015 0.488 0.003 0.549 0.002016 0.001974 0.001994 5.097e+04 6.455e+04 5.776e+04 -1.166 1.494 0.1643 4.009e+05
399200.0 1000 -0.015 0.489 0.003 0.548 0.002016 0.001974 0.001994 5.12e+04 6.425e+04 5.773e+04 -1.171 1.489 0.1594 4.009e+05
399300.0 1000 -0.015 0.490 0.003 0.546 0.002016 0.001974 0.001994 5.144e+04 6.396e+04 5.77e+04 -1.175 1.484 0.1546 4.009e+05
399400.0 1000 -0.015 0.491 0.003 0.545 0.002016 0.001974 0.001994 5.167e+04 6.366e+04 5.767e+04 -1.18 1.48 0.1498 4.009e+05
399500.0 1000 -0.015 0.492 0.003 0.544 0.002016 0.001974 0.001994 5.191e+04 6.337e+04 5.764e+04 -1.185 1.475 0.145 4.009e+05
399600.0 1000 -0.015 0.493 0.003 0.543 0.002016 0.001974 0.001994 5.215e+04 6.307e+04 5.761e+04 -1.189 1.47 0.1401 4.009e+05
399700.0 1000 -0.015 0.494 0.003 0.541 0.002016 0.001974 0.001994 5.239e+04 6.278e+04 5.758e+04 -1.194 1.465 0.1353 4.009e+05
399800.0 1000 -0.015 0.496 0.003 0.540 0.002016 0.001974 0.001994 5.263e+04 6.249e+04 5.756e+04 -1.199 1.46 0.1305 4.009e+05
399900.0 1000 -0.015 0.497 0.003 0.539 0.002016 0.001974 0.001994 5.287e+04 6.219e+04 5.753e+04 -1.203 1.455 0.1257 4.009e+05
400000.0 1000 -0.015 0.498 0.003 0.537 0.002016 0.001974 0.001994 5.311e+04 6.19e+04 5.751e+04 -1.208 1.45 0.1208 4.009e+05
400100.0 1000 -0.015 0.499 0.003 0.536 0.002016 0.001974 0.001994 5.335e+04 6.161e+04 5.748e+04 -1.213 1.445 0.116 4.009e+05
400200.0 1000 -0.015 0.500 0.003 0.535 0.002016 0.001974 0.001994 5.359e+04 6.133e+04 5.746e+04 -1.217 1.44 0.1112 4.009e+05
400300.0 1000 -0.015 0.501 0.003 0.534 0.002016 0.001974 0.001994 5.384e+04 6.104e+04 5.744e+04 -1.222 1.435 0.1064 4.009e+05
400400.0 1000 -0.015 0.502 0.003 0.532 0.002016 0.001974 0.001994 5.408e+04 6.075e+04 5.742e+04 -1.227 1.43 0.1015 4.009e+05
400500.0 1000 -0.015 0.504 0.003 0.531 0.002016 0.001974 0.001994 5.433e+04 6.047e+04 5.74e+04 -1.231 1.425 0.09671 4.009e+05
400600.0 1000 -0.015 0.505 0.002 0.530 0.002016 0.001974 0.001994 5.457e+04 6.018e+04 5.738e+04 -1.236 1.42 0.09188 4.009e+05
400700.0 1000 -0.015 0.506 0.002 0.529 0.002016 0.001974 0.001994 5.482e+04 5.99e+04 5.736e+04 -1.241 1.415 0.08706 4.009e+05
400800.0 1000 -0.015 0.507 0.002 0.527 0.002016 0.001974 0.001994 5.507e+04 5.962e+04 5.734e+04 -1.245 1.41 0.08223 4.009e+05
400900.0 1000 -0.015 0.508 0.002 0.526 0.002016 0.001974 0.001994 5.532e+04 5.933e+04 5.733e+04 -1.25 1.405 0.07741 4.009e+05
401000.0 1000 -0.015 0.509 0.002 0.525 0.002016 0.001974 0.001994 5.557e+04 5.905e+04 5.731e+04 -1.255 1.4 0.07258 4.009e+05
401100.0 1000 -0.015 0.510 0.002 0.524 0.002016 0.001974 0.001994 5.582e+04 5.877e+04 5.73e+04 -1.259 1.395 0.06776 4.009e+05
401200.0 1000 -0.015 0.512 0.002 0.522 0.002016 0.001974 0.001994 5.607e+04 5.85e+04 5.728e+04 -1.264 1.39 0.06293 4.009e+05
401300.0 1000 -0.015 0.513 0.002 0.521 0.002016 0.001974 0.001994 5.633e+04 5.822e+04 5.727e+04 -1.269 1.385 0.05811 4.009e+05
401400.0 1000 -0.015 0.514 0.002 0.520 0.002016 0.001974 0.001994 5.658e+04 5.794e+04 5.726e+04 -1.273 1.38 0.05329 4.009e+05
401500.0 1000 -0.016 0.515 0.002 0.519 0.002016 0.001974 0.001994 5.684e+04 5.767e+04 5.725e+04 -1.278 1.375 0.04846 4.009e+05
401600.0 1000 -0.016 0.516 0.002 0.518 0.002016 0.001974 0.001994 5.709e+04 5.739e+04 5.724e+04 -1.283 1.37 0.04364 4.009e+05
401700.0 1000 -0.016 0.517 0.002 0.516 0.002016 0.001974 0.001994 5.735e+04 5.712e+04 5.723e+04 -1.287 1.365 0.03881 4.009e+05
401800.0 1000 -0.016 0.519 0.002 0.515 0.002016 0.001974 0.001994 5.761e+04 5.685e+04 5.723e+04 -1.292 1.36 0.03399 4.009e+05
401900.0 1000 -0.016 0.520 0.002 0.514 0.002016 0.001974 0.001994 5.787e+04 5.657e+04 5.722e+04 -1.297 1.355 0.02916 4.009e+05
402000.0 1000 -0.016 0.521 0.002 0.513 0.002016 0.001974 0.001994 5.813e+04 5.63e+04 5.721e+04 -1.301 1.35 0.02434 4.009e+05
402100.0 1000 -0.016 0.522 0.002 0.511 0.002016 0.001974 0.001994 5.839e+04 5.603e+04 5.721e+04 -1.306 1.345 0.01951 4.009e+05
402200.0 1000 -0.016 0.523 0.002 0.510 0.002016 0.001974 0.001994 5.865e+04 5.577e+04 5.721e+04 -1.311 1.34 0.01469 4.009e+05
402300.0 1000 -0.016 0.524 0.002 0.509 0.002016 0.001974 0.001994 5.891e+04 5.55e+04 5.72e+04 -1.315 1.335 0.009864 4.009e+05
402400.0 1000 -0.016 0.526 0.002 0.508 0.002016 0.001974 0.001994 5.917e+04 5.523e+04 5.72e+04 -1.32 1.33 0.005039 4.009e+05
402500.0 1000 -0.016 0.527 0.002 0.506 0.002016 0.001974 0.001994 5.944e+04 5.497e+04 5.72e+04 -1.325 1.325 0.0002143 4.009e+05
402600.0 1000 -0.016 0.528 0.002 0.505 0.002016 0.001974 0.001994 5.97e+04 5.47e+04 5.72e+04 -1.329 1.32 -0.00461 4.009e+05
402700.0 1000 -0.016 0.529 0.002 0.504 0.002016 0.001974 0.001994 5.997e+04 5.444e+04 5.72e+04 -1.334 1.315 -0.009435 4.009e+05
402800.0 1000 -0.016 0.530 0.002 0.503 0.002016 0.001974 0.001994 6.024e+04 5.418e+04 5.721e+04 -1.339 1.31 -0.01426 4.009e+05
402900.0 1000 -0.016 0.531 0.002 0.502 0.002016 0.001974 0.001994 6.051e+04 5.391e+04 5.721e+04 -1.343 1.305 -0.01908 4.009e+05
403000.0 1000 -0.016 0.533 0.002 0.500 0.002016 0.001974 0.001994 6.077e+04 5.365e+04 5.721e+04 -1.348 1.3 -0.02391 4.009e+05
403100.0 1000 -0.016 0.534 0.002 0.499 0.002016 0.001974 0.001994 6.105e+04 5.339e+04 5.722e+04 -1.353 1.295 -0.02873 4.009e+05
403200.0 1000 -0.016 0.535 0.002 0.498 0.002016 0.001974 0.001994 6.132e+04 5.314e+04 5.723e+04 -1.357 1.29 -0.03356 4.009e+05
403300.0 1000 -0.016 0.536 0.001 0.497 0.002016 0.001974 0.001994 6.159e+04 5.288e+04 5.723e+04 -1.362 1.285 -0.03838 4.009e+05
403400.0 1000 -0.016 0.537 0.001 0.496 0.002016 0.001974 0.001994 6.186e+04 5.262e+04 5.724e+04 -1.367 1.28 -0.04321 4.009e+05
403500.0 1000 -0.016 0.539 0.001 0.494 0.002016 0.001974 0.001994 6.213e+04 5.237e+04 5.725e+04 -1.371 1.275 -0.04803 4.009e+05
403600.0 1000 -0.016 0.540 0.001 0.493 0.002016 0.001974 0.001994 6.241e+04 5.211e+04 5.726e+04 -1.376 1.27 -0.05286 4.009e+05
403700.0 1000 -0.016 0.541 0.001 0.492 0.002016 0.001974 0.001994 6.269e+04 5.186e+04 5.727e+04 -1.381 1.265 -0.05768 4.009e+05
403800.0 1000 -0.016 0.542 0.001 0.491 0.002016 0.001974 0.001994 6.296e+04 5.161e+04 5.728e+04 -1.385 1.26 -0.06251 4.009e+05
403900.0 1000 -0.016 0.543 0.001 0.490 0.002016 0.001974 0.001994 6.324e+04 5.135e+04 5.73e+04 -1.39 1.256 -0.06733 4.009e+05
404000.0 1000 -0.016 0.544 0.001 0.488 0.002016 0.001974 0.001994 6.352e+04 5.11e+04 5.731e+04 -1.395 1.251 -0.07216 4.009e+05
404100.0 1000 -0.017 0.546 0.001 0.487 0.002016 0.001974 0.001994 6.38e+04 5.085e+04 5.733e+04 -1.4 1.246 -0.07698 4.009e+05
404200.0 1000 -0.017 0.547 0.001 0.486 0.002016 0.001974 0.001994 6.408e+04 5.06e+04 5.734e+04 -1.404 1.241 -0.0818 4.009e+05
404300.0 1000 -0.017 0.548 0.001 0.485 0.002016 0.001974 0.001994 6.436e+04 5.036e+04 5.736e+04 -1.409 1.236 -0.08663 4.009e+05
404400.0 1000 -0.017 0.549 0.001 0.484 0.002016 0.001974 0.001994 6.464e+04 5.011e+04 5.738e+04 -1.414 1.231 -0.09145 4.009e+05
404500.0 1000 -0.017 0.550 0.001 0.482 0.002016 0.001974 0.001994 6.492e+04 4.986e+04 5.739e+04 -1.418 1.226 -0.09628 4.009e+05
404600.0 1000 -0.017 0.552 0.001 0.481 0.002016 0.001974 0.001994 6.521e+04 4.962e+04 5.741e+04 -1.423 1.221 -0.1011 4.009e+05
404700.0 1000 -0.017 0.553 0.001 0.480 0.002016 0.001974 0.001994 6.549e+04 4.938e+04 5.744e+04 -1.428 1.216 -0.1059 4.009e+05
404800.0 1000 -0.017 0.554 0.001 0.479 0.002016 0.001974 0.001994 6.578e+04 4.913e+04 5.746e+04 -1.432 1.211 -0.1108 4.009e+05
404900.0 1000 -0.017 0.555 0.001 0.478 0.002016 0.001974 0.001994 6.607e+04 4.889e+04 5.748e+04 -1.437 1.206 -0.1156 4.009e+05
405000.0 1000 -0.017 0.556 0.001 0.477 0.002016 0.001974 0.001994 6.635e+04 4.865e+04 5.75e+04 -1.442 1.201 -0.1204 4.009e+05
405100.0 1000 -0.017 0.558 0.001 0.475 0.002016 0.001974 0.001994 6.664e+04 4.841e+04 5.753e+04 -1.446 1.196 -0.1252 4.009e+05
405200.0 1000 -0.017 0.559 0.001 0.474 0.002016 0.001974 0.001994 6.693e+04 4.817e+04 5.755e+04 -1.451 1.191 -0.1301 4.009e+05
405300.0 1000 -0.017 0.560 0.001 0.473 0.002016 0.001974 0.001994 6.722e+04 4.794e+04 5.758e+04 -1.456 1.186 -0.1349 4.009e+05
405400.0 1000 -0.017 0.561 0.001 0.472 0.002016 0.001974 0.001994 6.751e+04 4.77e+04 5.761e+04 -1.46 1.181 -0.1397 4.009e+05
405500.0 1000 -0.017 0.563 0.001 0.471 0.002016 0.001974 0.001994 6.781e+04 4.746e+04 5.764e+04 -1.465 1.176 -0.1445 4.009e+05
405600.0 1000 -0.017 0.564 0.001 0.469 0.002016 0.001974 0.001994 6.81e+04 4.723e+04 5.766e+04 -1.47 1.171 -0.1494 4.009e+05
405700.0 1000 -0.017 0.565 0.001 0.468 0.002016 0.001974 0.001994 6.84e+04 4.699e+04 5.77e+04 -1.474 1.166 -0.1542 4.009e+05
405800.0 1000 -0.017 0.566 0.001 0.467 0.002016 0.001974 0.001994 6.869e+04 4.676e+04 5.773e+04 -1.479 1.161 -0.159 4.009e+05
405900.0 1000 -0.017 0.567 0.001 0.466 0.002016 0.001974 0.001994 6.899e+04 4.653e+04 5.776e+04 -1.484 1.156 -0.1638 4.009e+05
406000.0 1000 -0.017 0.569 0.001 0.465 0.002016 0.001974 0.001994 6.928e+04 4.63e+04 5.779e+04 -1.488 1.151 -0.1686 4.009e+05
406100.0 1000 -0.017 0.570 0.000 0.464 0.002016 0.001974 0.001994 6.958e+04 4.607e+04 5.783e+04 -1.493 1.146 -0.1735 4.009e+05
406200.0 1000 -0.017 0.571 0.000 0.463 0.002016 0.001974 0.001994 6.988e+04 4.584e+04 5.786e+04 -1.498 1.141 -0.1783 4.009e+05
406300.0 1000 -0.017 0.572 0.000 0.461 0.002016 0.001974 0.001994 7.018e+04 4.561e+04 5.79e+04 -1.502 1.136 -0.1831 4.009e+05
406400.0 1000 -0.017 0.574 0.000 0.460 0.002016 0.001974 0.001994 7.048e+04 4.539e+04 5.793e+04 -1.507 1.131 -0.1879 4.009e+05
406500.0 1000 -0.017 0.575 0.000 0.459 0.002016 0.001974 0.001994 7.078e+04 4.516e+04 5.797e+04 -1.512 1.126 -0.1928 4.009e+05
406600.0 1000 -0.018 0.576 0.000 0.458 0.002016 0.001974 0.001994 7.109e+04 4.494e+04 5.801e+04 -1.516 1.121 -0.1976 4.009e+05
406700.0 1000 -0.018 0.577 0.000 0.457 0.002016 0.001974 0.001994 7.139e+04 4.471e+04 5.805e+04 -1.521 1.116 -0.2024 4.009e+05
406800.0 1000 -0.018 0.578 0.000 0.456 0.002016 0.001974 0.001994 7.17e+04 4.449e+04 5.809e+04 -1.526 1.111 -0.2072 4.009e+05
406900.0 1000 -0.018 0.580 0.000 0.455 0.002016 0.001974 0.001994 7.2e+04 4.427e+04 5.813e+04 -1.53 1.106 -0.2121 4.009e+05
407000.0 1000 -0.018 0.581 0.000 0.453 0.002016 0.001974 0.001994 7.231e+04 4.405e+04 5.818e+04 -1.535 1.101 -0.2169 4.009e+05
407100.0 1000 -0.018 0.582 0.000 0.452 0.002016 0.001974 0.001994 7.261e+04 4.383e+04 5.822e+04 -1.54 1.096 -0.2217 4.009e+05
407200.0 1000 -0.018 0.583 0.000 0.451 0.002016 0.001974 0.001994 7.292e+04 4.361e+04 5.827e+04 -1.544 1.091 -0.2265 4.009e+05
407300.0 1000 -0.018 0.585 0.000 0.450 0.002016 0.001974 0.001994 7.323e+04 4.339e+04 5.831e+04 -1.549 1.086 -0.2314 4.009e+05
407400.0 1000 -0.018 0.586 -0.000 0.449 0.002016 0.001974 0.001994 7.354e+04 4.317e+04 5.836e+04 -1.554 1.081 -0.2362 4.009e+05
407500.0 1000 -0.018 0.587 -0.000 0.448 0.002016 0.001974 0.001994 7.385e+04 4.296e+04 5.841e+04 -1.558 1.076 -0.241 4.009e+05
407600.0 1000 -0.018 0.588 -0.000 0.447 0.002016 0.001974 0.001994 7.417e+04 4.274e+04 5.846e+04 -1.563 1.071 -0.2458 4.009e+05
407700.0 1000 -0.018 0.590 -0.000 0.446 0.002016 0.001974 0.001994 7.448e+04 4.253e+04 5.85e+04 -1.568 1.066 -0.2507 4.009e+05
407800.0 1000 -0.018 0.591 -0.000 0.444 0.002016 0.001974 0.001994 7.479e+04 4.232e+04 5.856e+04 -1.572 1.061 -0.2555 4.009e+05
407900.0 1000 -0.018 0.592 -0.000 0.443 0.002016 0.001974 0.001994 7.511e+04 4.211e+04 5.861e+04 -1.577 1.056 -0.2603 4.009e+05
408000.0 1000 -0.018 0.593 -0.000 0.442 0.002016 0.001974 0.001994 7.542e+04 4.19e+04 5.866e+04 -1.582 1.051 -0.2651 4.009e+05
408100.0 1000 -0.018 0.595 -0.000 0.441 0.002016 0.001974 0.001994 7.574e+04 4.169e+04 5.871e+04 -1.586 1.046 -0.27 4.009e+05
408200.0 1000 -0.018 0.596 -0.000 0.440 0.002016 0.001974 0.001994 7.606e+04 4.148e+04 5.877e+04 -1.591 1.041 -0.2748 4.009e+05
408300.0 1000 -0.018 0.597 -0.000 0.439 0.002016 0.001974 0.001994 7.638e+04 4.127e+04 5.882e+04 -1.596 1.036 -0.2796 4.009e+05
408400.0 1000 -0.018 0.598 -0.000 0.438 0.002016 0.001974 0.001994 7.67e+04 4.106e+04 5.888e+04 -1.6 1.031 -0.2844 4.009e+05
408500.0 1000 -0.018 0.600 -0.000 0.437 0.002016 0.001974 0.001994 7.702e+04 4.086e+04 5.894e+04 -1.605 1.027 -0.2893 4.009e+05
408600.0 1000 -0.018 0.601 -0.000 0.436 0.002016 0.001974 0.001994 7.734e+04 4.065e+04 5.9e+04 -1.61 1.022 -0.2941 4.009e+05
408700.0 1000 -0.018 0.602 -0.000 0.434 0.002016 0.001974 0.001994 7.766e+04 4.045e+04 5.905e+04 -1.614 1.017 -0.2989 4.009e+05
408800.0 1000 -0.018 0.603 -0.001 0.433 0.002016 0.001974 0.001994 7.798e+04 4.024e+04 5.911e+04 -1.619 1.012 -0.3037 4.009e+05
408900.0 1000 -0.018 0.605 -0.001 0.432 0.002016 0.001974 0.001994 7.831e+04 4.004e+04 5.918e+04 -1.624 1.007 -0.3086 4.009e+05
409000.0 1000 -0.018 0.606 -0.001 0.431 0.002016 0.001974 0.001994 7.863e+04 3.984e+04 5.924e+04 -1.628 1.002 -0.3134 4.009e+05
409100.0 1000 -0.018 0.607 -0.001 0.430 0.002016 0.001974 0.001994 7.896e+04 3.964e+04 5.93e+04 -1.633 0.9966 -0.3182 4.009e+05
409200.0 1000 -0.019 0.608 -0.001 0.429 0.002016 0.001974 0.001994 7.929e+04 3.944e+04 5.937e+04 -1.638 0.9917 -0.323 4.009e+05
409300.0 1000 -0.019 0.610 -0.001 0.428 0.002016 0.001974 0.001994 7.962e+04 3.925e+04 5.943e+04 -1.642 0.9867 -0.3279 4.009e+05
409400.0 1000 -0.019 0.611 -0.001 0.427 0.002016 0.001974 0.001994 7.994e+04 3.905e+04 5.95e+04 -1.647 0.9817 -0.3327 4.009e+05
409500.0 1000 -0.019 0.612 -0.001 0.426 0.002016 0.001974 0.001994 8.027e+04 3.885e+04 5.956e+04 -1.652 0.9767 -0.3375 4.009e+05
409600.0 1000 -0.019 0.613 -0.001 0.425 0.002016 0.001974 0.001994 8.06e+04 3.866e+04 5.963e+04 -1.656 0.9718 -0.3423 4.009e+05
409700.0 1000 -0.019 0.615 -0.001 0.424 0.002016 0.001974 0.001994 8.094e+04 3.846e+04 5.97e+04 -1.661 0.9668 -0.3472 4.009e+05
409800.0 1000 -0.019 0.616 -0.001 0.423 0.002016 0.001974 0.001994 8.127e+04 3.827e+04 5.977e+04 -1.666 0.9618 -0.352 4.009e+05
409900.0 1000 -0.019 0.617 -0.001 0.422 0.002016 0.001974 0.001994 8.16e+04 3.808e+04 5.984e+04 -1.67 0.9568 -0.3568 4.009e+05
410000.0 1000 -0.019 0.618 -0.001 0.421 0.002016 0.001974 0.001994 8.194e+04 3.789e+04 5.991e+04 -1.675 0.9518 -0.3616 4.009e+05
410100.0 1000 -0.019 0.620 -0.001 0.419 0.002016 0.001974 0.001994 8.227e+04 3.77e+04 5.999e+04 -1.68 0.9469 -0.3665 4.009e+05
410200.0 1000 -0.019 0.621 -0.001 0.418 0.002016 0.001974 0.001994 8.261e+04 3.751e+04 6.006e+04 -1.684 0.9419 -0.3713 4.009e+05
410300.0 1000 -0.019 0.622 -0.001 0.417 0.002016 0.001974 0.001994 8.295e+04 3.732e+04 6.013e+04 -1.689 0.9369 -0.3761 4.009e+05
410400.0 1000 -0.019 0.623 -0.001 0.416 0.002016 0.001974 0.001994 8.329e+04 3.714e+04 6.021e+04 -1.694 0.9319 -0.3809 4.009e+05
410500.0 1000 -0.019 0.625 -0.001 0.415 0.002016 0.001974 0.001994 8.362e+04 3.695e+04 6.029e+04 -1.698 0.927 -0.3858 4.009e+05
410600.0 1000 -0.019 0.626 -0.001 0.414 0.002016 0.001974 0.001994 8.396e+04 3.676e+04 6.036e+04 -1.703 0.922 -0.3906 4.009e+05
410700.0 1000 -0.019 0.627 -0.001 0.413 0.002016 0.001974 0.001994 8.431e+04 3.658e+04 6.044e+04 -1.708 0.917 -0.3954 4.009e+05
410800.0 1000 -0.019 0.629 -0.001 0.412 0.002016 0.001974 0.001994 8.465e+04 3.64e+04 6.052e+04 -1.712 0.912 -0.4002 4.009e+05
